供应商,客户或合作方,客户类型,关系类型,工作内容或领域,原文证据,来源链接,来源日期,来源类型,置信度
Proximal,Cursor 员工（个人天使）,AI 应用公司,投资方,种子轮个人天使,"backers include Scribble Ventures (lead), and angels from OpenAI, Anthropic, Thinking Machines, Google DeepMind, xAI, Meta Superintelligence, Cursor and Cognition（搜索摘要）",https://www.rl-list.com/vendors/proximal,未知,第三方目录,低
Proximal,Cognition 员工（个人天使）,AI 应用公司,投资方,种子轮个人天使,"backers include Scribble Ventures (lead), and angels from OpenAI, Anthropic, Thinking Machines, Google DeepMind, xAI, Meta Superintelligence, Cursor and Cognition（搜索摘要）",https://www.rl-list.com/vendors/proximal,未知,第三方目录,低
Proximal,Scribble Ventures,其他,投资方,种子轮领投,last round was an early/seed-stage round (amount undisclosed) led by Scribble Ventures（搜索摘要）,https://www.fastaijobs.com/companies/proximal-ai,未知,第三方目录,低
Calaveras,未具名 4 家头部 AI 公司（Chat Arena 前六中的四家）,frontier lab,客户,100B+ token 代码预训练数据集,sold it to four of the top six AI companies in the world (as measured by Chat Arena)（搜索摘要）,https://calaveras.ai/,未知,官网,中
Calaveras,未具名 美国前沿实验室,frontier lab,客户,代码数据与 STEM/白领任务 RL 环境,trusted by almost every frontier lab in the United States（搜索摘要）,https://calaveras.ai/,未知,官网,低
Vmax,South Park Commons,其他,投资方,早期投资,Vmax - Companies - South Park Commons（搜索摘要）,https://www.southparkcommons.com/companies/vmax/,未知,投资方官网,高
Vmax,Race Capital,其他,投资方,早期投资,Race Capital and South Park Commons have invested in Vmax（搜索摘要）,https://www.rl-list.com/vendors/vmax,未知,第三方目录,低
Refresh,Y Combinator,其他,投资方,YC X25/Spring 2025 批次,Refresh (YC X25)（搜索摘要）,https://www.ycombinator.com/companies/refresh,2025,官方目录页,高
Refresh,未具名 frontier labs,frontier lab,合作,编码与 computer-use 仿真训练环境,actively working with frontier labs to provide the highest quality simulation environments（搜索摘要）,https://www.ycombinator.com/launches/Ncy-refresh-turning-real-work-into-rl-training-grounds,2025,官方发布,中
Refresh,未具名 frontier labs（自称）,frontier lab,客户,编码/computer-use RL 环境,"customers are self-claimed 'frontier labs', not third-party verified（搜索摘要）",https://www.rl-list.com/vendors/refresh,未知,第三方目录,低
Andromede,Unusual Ventures,其他,投资方,早期投资,is backed by Unusual Ventures（搜索摘要）,https://www.startuphub.ai/startups/andromede-ai,未知,第三方目录,低
General Reasoning,NVIDIA,科技大厂,合作,OpenReward 上架 NeMo Gym 环境集合,"launching with community RL environments including the NeMo Gym collection from NVIDIA, SWE-rebench-v2 from Nebius, SETA from Eigent（搜索摘要）",https://www.gr.inc/releases/introducing-openreward,2026-03,官方博客,高
General Reasoning,Nebius,科技大厂,合作,OpenReward 上架 SWE-rebench-v2,SWE-rebench-v2 from Nebius（搜索摘要）,https://www.gr.inc/releases/introducing-openreward,2026-03,官方博客,高
General Reasoning,Eigent,AI 应用公司,合作,OpenReward 上架 SETA 环境,SETA from Eigent（搜索摘要）,https://www.gr.inc/releases/introducing-openreward,2026-03,官方博客,高
General Reasoning,Meta,frontier lab,合作,OpenReward 平台环境贡献者（自列）,"Contributors listed on the platform include Meta, Google DeepMind, Qwen, Nebius, Sarvam（搜索摘要）",https://openreward.ai/,未知,官网,低
General Reasoning,Google DeepMind,frontier lab,合作,OpenReward 平台环境贡献者（自列）,"Contributors listed on the platform include Meta, Google DeepMind, Qwen, Nebius, Sarvam（搜索摘要）",https://openreward.ai/,未知,官网,低
General Reasoning,Qwen（阿里巴巴）,国内大模型公司,合作,OpenReward 平台环境贡献者（自列）,"Contributors listed on the platform include Meta, Google DeepMind, Qwen, Nebius, Sarvam（搜索摘要）",https://openreward.ai/,未知,官网,低
General Reasoning,Sarvam AI,AI 应用公司,合作,OpenReward 平台环境贡献者（自列）,"Contributors listed on the platform include Meta, Google DeepMind, Qwen, Nebius, Sarvam（搜索摘要）",https://openreward.ai/,未知,官网,低
General Reasoning,Thinking Machines (Tinker),frontier lab,合作,OpenReward 与 Tinker 训练 API 兼容集成,"Works like magic with Tinker, Miles, Slime（搜索摘要）",https://x.com/GenReasoning/status/2036412836742590950,2026-03,官方社媒,中
Vals AI,OpenAI,frontier lab,客户,模型评测结果使用（法律/金融/编程基准）,"Vals' results are utilized by OpenAI, Anthropic, Google, Meta, and xAI（搜索摘要）",https://www.citybiz.co/article/890247/vals-ai-raises-40m-to-expand-independent-ai-benchmarking/,2026-08,搜索摘要,低
Vals AI,Anthropic,frontier lab,客户,模型评测结果使用（法律/金融/编程基准）,"Vals' results are utilized by OpenAI, Anthropic, Google, Meta, and xAI（搜索摘要）",https://www.citybiz.co/article/890247/vals-ai-raises-40m-to-expand-independent-ai-benchmarking/,2026-08,搜索摘要,低
Vals AI,Google,frontier lab,客户,模型评测结果使用（法律/金融/编程基准）,"Vals' results are utilized by OpenAI, Anthropic, Google, Meta, and xAI（搜索摘要）",https://www.citybiz.co/article/890247/vals-ai-raises-40m-to-expand-independent-ai-benchmarking/,2026-08,搜索摘要,低
Vals AI,Meta,frontier lab,客户,模型评测结果使用（法律/金融/编程基准）,"Vals' results are utilized by OpenAI, Anthropic, Google, Meta, and xAI（搜索摘要）",https://www.citybiz.co/article/890247/vals-ai-raises-40m-to-expand-independent-ai-benchmarking/,2026-08,搜索摘要,低
Vals AI,xAI,frontier lab,客户,模型评测结果使用（法律/金融/编程基准）,"Vals' results are utilized by OpenAI, Anthropic, Google, Meta, and xAI（搜索摘要）",https://www.citybiz.co/article/890247/vals-ai-raises-40m-to-expand-independent-ai-benchmarking/,2026-08,搜索摘要,低
Vals AI,Vercel,科技大厂,客户,评测平台使用,"Vercel, Exa, Fireworks AI and Harvey are listed as users of Vals' products（搜索摘要）",https://www.citybiz.co/article/890247/vals-ai-raises-40m-to-expand-independent-ai-benchmarking/,2026-08,搜索摘要,低
Vals AI,Exa,AI 应用公司,客户,评测平台使用,"Vercel, Exa, Fireworks AI and Harvey are listed as users of Vals' products（搜索摘要）",https://www.citybiz.co/article/890247/vals-ai-raises-40m-to-expand-independent-ai-benchmarking/,2026-08,搜索摘要,低
Vals AI,Fireworks AI,AI 应用公司,客户,评测平台使用,"Vercel, Exa, Fireworks AI and Harvey are listed as users of Vals' products（搜索摘要）",https://www.citybiz.co/article/890247/vals-ai-raises-40m-to-expand-independent-ai-benchmarking/,2026-08,搜索摘要,低
Vals AI,Harvey,垂直 AI,客户,评测平台使用,"Vercel, Exa, Fireworks AI and Harvey are listed as users of Vals' products（搜索摘要）",https://www.citybiz.co/article/890247/vals-ai-raises-40m-to-expand-independent-ai-benchmarking/,2026-08,搜索摘要,低
Vals AI,Thomson Reuters,垂直 AI,共建基准,法律 AI 基准（VLAIR）参评,"VLAIR in its first iteration included four providers: Thomson Reuters, vLex, Harvey, and Vecflow ... CoCounsel（搜索摘要）",https://www.vals.ai/industry-reports/vlair-2-27-25,2025-02-27,官方博客,中
Vals AI,vLex,垂直 AI,共建基准,法律 AI 基准（VLAIR）参评,"VLAIR in its first iteration included four providers: Thomson Reuters, vLex, Harvey, and Vecflow ... Vincent AI（搜索摘要）",https://www.vals.ai/industry-reports/vlair-2-27-25,2025-02-27,官方博客,中
Vals AI,Harvey,垂直 AI,共建基准,法律 AI 基准（VLAIR）参评,"VLAIR in its first iteration included four providers: Thomson Reuters, vLex, Harvey, and Vecflow ... Harvey Assistant（搜索摘要）",https://www.vals.ai/industry-reports/vlair-2-27-25,2025-02-27,官方博客,中
Vals AI,Vecflow,垂直 AI,共建基准,法律 AI 基准（VLAIR）参评,"VLAIR in its first iteration included four providers: Thomson Reuters, vLex, Harvey, and Vecflow ... Oliver（搜索摘要）",https://www.vals.ai/industry-reports/vlair-2-27-25,2025-02-27,官方博客,中
Vals AI,LexisNexis (Lexis+AI),垂直 AI,客户变动（停止合作等）,法律 AI 基准退出,Lexis+AI (from LexisNexis) was initially evaluated but withdrew from the sections studied in this report（搜索摘要）,https://www.vals.ai/industry-reports/vlair-2-27-25,2025-02-27,官方博客,中
Vals AI,Reed Smith,企业,合作,法律 AI 基准律所联盟（律师对照组）,"developed in partnership with ... Legaltech Hub and a consortium of law firms including Reed Smith, Fisher Phillips, McDermott Will and Emery, and Ogletree Deakins（搜索摘要）",https://www.artificiallawyer.com/2025/02/27/vals-publishes-results-of-first-legal-ai-benchmark-study/,2025-02-27,媒体报道,中
Vals AI,Fisher Phillips,企业,合作,法律 AI 基准律所联盟（律师对照组）,"developed in partnership with ... Legaltech Hub and a consortium of law firms including Reed Smith, Fisher Phillips, McDermott Will and Emery, and Ogletree Deakins（搜索摘要）",https://www.artificiallawyer.com/2025/02/27/vals-publishes-results-of-first-legal-ai-benchmark-study/,2025-02-27,媒体报道,中
Vals AI,McDermott Will & Emery,企业,合作,法律 AI 基准律所联盟（律师对照组）,"developed in partnership with ... Legaltech Hub and a consortium of law firms including Reed Smith, Fisher Phillips, McDermott Will and Emery, and Ogletree Deakins（搜索摘要）",https://www.artificiallawyer.com/2025/02/27/vals-publishes-results-of-first-legal-ai-benchmark-study/,2025-02-27,媒体报道,中
Vals AI,Ogletree Deakins,企业,合作,法律 AI 基准律所联盟（律师对照组）,"developed in partnership with ... Legaltech Hub and a consortium of law firms including Reed Smith, Fisher Phillips, McDermott Will and Emery, and Ogletree Deakins（搜索摘要）",https://www.artificiallawyer.com/2025/02/27/vals-publishes-results-of-first-legal-ai-benchmark-study/,2025-02-27,媒体报道,中
Vals AI,Legaltech Hub,其他,合作,法律 AI 基准研究合作方,developed in partnership with the research firm Legaltech Hub（搜索摘要）,https://www.artificiallawyer.com/2025/02/27/vals-publishes-results-of-first-legal-ai-benchmark-study/,2025-02-27,媒体报道,中
Vals AI,Andreessen Horowitz (a16z),其他,投资方,A 轮领投 $40M，估值 $400M,Vals AI Raises $40M in Series A Funding at $400M Valuation（搜索摘要）,https://www.finsmes.com/2026/08/vals-ai-raises-40m-in-series-a-funding-at-400m-valuation.html,2026-08,媒体报道,中
Vals AI,HRT Ventures (Hudson River Trading),金融机构,投资方,A 轮跟投,alongside new institutional investors HRT Ventures and Next Ladder Ventures（搜索摘要）,https://www.kucoin.com/news/flash/ai-model-evaluation-startup-vals-secures-40m-a-round-led-by-a16z,2026-08,媒体报道,低
Patronus AI,OpenAI,frontier lab,客户,LLM 自动评测/幻觉检测,"Patronus AI has partnered with several notable clients, including OpenAI, HP, and Pearson（搜索摘要）",https://www.prnewswire.com/news-releases/patronus-ai-raises-17-million-to-detect-llm-mistakes-at-scale-302152825.html,2024-05,新闻稿,中
Patronus AI,HP,科技大厂,客户,LLM 自动评测/幻觉检测,"Patronus AI has partnered with several notable clients, including OpenAI, HP, and Pearson（搜索摘要）",https://www.prnewswire.com/news-releases/patronus-ai-raises-17-million-to-detect-llm-mistakes-at-scale-302152825.html,2024-05,新闻稿,中
Patronus AI,Pearson,企业,客户,LLM 自动评测/幻觉检测,"Patronus AI has partnered with several notable clients, including OpenAI, HP, and Pearson（搜索摘要）",https://www.prnewswire.com/news-releases/patronus-ai-raises-17-million-to-detect-llm-mistakes-at-scale-302152825.html,2024-05,新闻稿,中
Patronus AI,Etsy,企业,客户,多模态 LLM-as-a-Judge 图片描述幻觉检测,Etsy uses Patronus AI's MLLM-as-a-Judge to detect and mitigate caption hallucination（搜索摘要）,https://www.patronus.ai/case-studies/etsy-leveraging-patronus-ais-multimodal-llm-as-a-judge-to-optimize-image-captionin,未知,官方博客,中
Patronus AI,Gamma,AI 应用公司,客户,自动化评测（Patronus Judges）,Gamma: Scaling AI Performance with Automated Evals and Rigorous Experimentation（搜索摘要）,https://www.patronus.ai/case-studies/gamma-scaling-ai-performance-with-automated-evals-and-rigorous-experimentation,未知,官方博客,中
Patronus AI,Nova AI,AI 应用公司,客户,Percival 智能体调试/优化,"Additional customers ... include Nova AI, Emergence AI, Weaviate, Etsy, Gamma, Hospitable.com, and Algomo（搜索摘要）",https://www.extruct.ai/hub/patronus-ai-funding/,未知,第三方目录,低
Patronus AI,Emergence AI,AI 应用公司,客户,Percival 智能体调试/优化,"Additional customers ... include Nova AI, Emergence AI, Weaviate, Etsy, Gamma, Hospitable.com, and Algomo（搜索摘要）",https://www.extruct.ai/hub/patronus-ai-funding/,未知,第三方目录,低
Patronus AI,Weaviate,AI 应用公司,客户,Percival 智能体调试/优化,"Additional customers ... include Nova AI, Emergence AI, Weaviate, Etsy, Gamma, Hospitable.com, and Algomo（搜索摘要）",https://www.extruct.ai/hub/patronus-ai-funding/,未知,第三方目录,低
Patronus AI,AWS,科技大厂,合作,AWS Marketplace 上架/AWS Startups 合作,Patronus AI Platform - AWS Marketplace（搜索摘要）,https://aws.amazon.com/marketplace/pp/prodview-qhhbedrtmc4zo,未知,第三方目录,中
Patronus AI,Datadog,科技大厂,投资方,A 轮投资,Series A ... led by Notable Capital ... with participation from Lightspeed Venture Partners and Datadog（搜索摘要）,https://www.patronus.ai/blog/announcing-our-17-million-series-a,2024-05,官方博客,高
Patronus AI,Samsung,科技大厂,投资方,B 轮 $50M 跟投（Digital World Models）,"round included participation from existing investors Notable Capital, Lightspeed Venture Partners, Datadog, Samsung, Factorial Capital（搜索摘要）",https://www.prnewswire.com/news-releases/patronus-ai-raises-50-million-series-b-and-unveils-first-digital-world-models-for-ai-agent-training-and-simulation-302811248.html,2026-06-25,新闻稿,高
Patronus AI,（未具名）多数前沿实验室与超大规模云厂商,frontier lab,客户,RL 环境/Digital World Models,Patronus AI works with the majority of the world's leading frontier AI labs and hyperscalers（搜索摘要）,https://www.prnewswire.com/news-releases/patronus-ai-raises-50-million-series-b-and-unveils-first-digital-world-models-for-ai-agent-training-and-simulation-302811248.html,2026-06-25,新闻稿,中
Epoch AI,OpenAI,frontier lab,共建基准,FrontierMath 数学基准（OpenAI 出资委托）,OpenAI commissioned Epoch AI to produce 300 math questions for the FrontierMath benchmark（搜索摘要）,https://epoch.ai/latest/openai-and-frontiermath,2025-01,官方博客,高
Epoch AI,OpenAI,frontier lab,合作,FrontierMath 所有权：OpenAI 拥有题目，50 题留出集,"OpenAI owns the 300 commissioned questions and has access to the statements and solutions, except for a 50-question holdout set（搜索摘要）",https://epoch.ai/latest/openai-and-frontiermath,2025-01,官方博客,高
Epoch AI,Google DeepMind,frontier lab,论文致谢,《A Rosetta Stone for AI Benchmarks》由 GDM 资助,"""A Rosetta Stone for AI Benchmarks"" was funded by Google DeepMind and written in collaboration with researchers from their AGI Safety & Alignment team（搜索摘要）",https://epoch.ai/about/transparency,未知,官方博客,中
Epoch AI,OpenAI,frontier lab,合作,GPT-6 Astra 预发布基准测试访问,OpenAI gave Epoch AI pre-release access to test the model（搜索摘要）,https://epoch.ai/benchmarks,2026-09,搜索摘要,中
METR,Anthropic,frontier lab,合作,Claude Opus 5.5 部署前评测（AI 研发加速风险）,METR's preliminary evaluation focused on how Claude Opus 5.5 might impact AI R&D（搜索摘要）,https://metr.org/blog/2026-09-22-claude-opus-5-5/,2026-09-22,官方博客,高
METR,OpenAI,frontier lab,合作,GPT-5.6 Sol 部署前独立评测,"OpenAI providing access to the final checkpoint and a 'railfree' version via API, raw chain-of-thought access（搜索摘要）",https://metr.org/blog/2026-06-26-gpt-5-6-sol/,2026-06-26,官方博客,高
METR,OpenAI,frontier lab,合作,GPT-5.6 预览系统卡披露 METR 评测（作弊率高）,METR reported an unusually high detected rate of cheating on GPT-5.6 Sol's Time Horizon evaluations（搜索摘要）,https://deploymentsafety.openai.com/gpt-5-6-preview/gpt-5-6-preview.pdf,2026-06-25,系统卡,高
METR,Google DeepMind,frontier lab,合作,前沿风险评估试点,"METR has previously partnered with OpenAI, Anthropic, Google DeepMind, Meta and Amazon to pilot frontier risk assessments（搜索摘要）",https://metr.org/,2026,官方博客,中
METR,Meta,科技大厂,合作,前沿风险评估试点,"METR has previously partnered with OpenAI, Anthropic, Google DeepMind, Meta and Amazon to pilot frontier risk assessments（搜索摘要）",https://metr.org/,2026,官方博客,中
METR,Amazon,科技大厂,合作,前沿风险评估试点,"METR has previously partnered with OpenAI, Anthropic, Google DeepMind, Meta and Amazon to pilot frontier risk assessments（搜索摘要）",https://metr.org/,2026,官方博客,中
METR,xAI,frontier lab,合作,提供模型访问与 token 用于评测,"Companies such as Anthropic, OpenAI, and xAI have provided access and tokens for METR's evaluations（搜索摘要）",https://metr.org/,2026,官方博客,中
Andon Labs,Anthropic,frontier lab,合作,Project Vend：Claude 运营办公室售货店,Project Vend: Phase two（搜索摘要）,https://www.anthropic.com/research/project-vend-2,2025-12,官方博客,高
Andon Labs,Anthropic,frontier lab,合作,Project Vend 第一阶段（Claudius）,"Anthropic and Andon Labs launched Project Vend, a real-world experiment in which Claude ... operated a small office vending shop（搜索摘要）",https://anthropic.com/research/project-vend-1,2025-06,官方博客,高
Andon Labs,Anthropic,frontier lab,共建基准,Claude Opus 4.6 系统卡外部测试：Vending-Bench 2,The Claude Opus 4.6 System Card includes sections on external testing from both Apollo Research and Andon Labs（搜索摘要）,https://www-cdn.anthropic.com/0dd865075ad3132672ee0ab40b05a53f14cf5288.pdf,2026-02,系统卡,高
Andon Labs,xAI,frontier lab,合作,Grok 4 发布会展示 Vending-Bench 结果,Thanks to @elonmusk and the @xai team for inviting us to share the latest updates to vending bench. Grok 4 jumps to the top（搜索摘要）,https://x.com/andonlabs/status/1943182987371098151,2025-07,官方博客,中
Andon Labs,xAI,frontier lab,合作,xAI 办公室 Grokbox AI 售货机,Grokbox vending machine at xAI（搜索摘要）,https://x.com/techdevnotes/status/1947214809675493456,2025-07,媒体报道,低
Irregular (原 Pattern Labs),Anthropic,frontier lab,客户,网络安全评测（Claude 3.7 Sonnet）,"The company's work is cited in security evaluations for Claude 3.7 Sonnet, as well as OpenAI's o3 and o4-mini models（搜索摘要）",https://techcrunch.com/2025/09/17/irregular-raises-80-million-to-secure-frontier-ai-models,2025-09-17,媒体报道,中
Irregular (原 Pattern Labs),OpenAI,frontier lab,客户,网络安全评测（o3/o4-mini）,"cited in security evaluations for Claude 3.7 Sonnet, as well as OpenAI's o3 and o4-mini models（搜索摘要）",https://techcrunch.com/2025/09/17/irregular-raises-80-million-to-secure-frontier-ai-models,2025-09-17,媒体报道,中
Irregular (原 Pattern Labs),Anthropic,frontier lab,共建基准,Claude Opus 4.6 系统卡：CyScenarioBench 多阶段网络攻击编排评测,"Irregular developed CyScenarioBench, which evaluates multi-stage cyber campaign orchestration（搜索摘要）",https://www-cdn.anthropic.com/0dd865075ad3132672ee0ab40b05a53f14cf5288.pdf,2026-02,系统卡,中
Irregular (原 Pattern Labs),OpenAI,frontier lab,客户,GPT-5.6 系统卡外部网络安全评测（发现真实 0day）,"The external lab Irregular reported real zero-days, including one letting a read-only database user modify and delete data（搜索摘要）",https://deploymentsafety.openai.com/gpt-5-6/gpt-5-6.pdf,2026-07-09,系统卡,中
Irregular (原 Pattern Labs),Meta,科技大厂,客户,Muse Spark 1.1 网络安全评测（沙箱误联网事故）,"The model reached the public internet because of a misconfiguration in the sandbox run by Irregular, Meta's outside evaluation partner（搜索摘要）",https://thenextweb.com/news/meta-muse-spark-hacked-company-during-testing,2026-08-05,媒体报道,中
Irregular (原 Pattern Labs),Meta,科技大厂,客户,Meta 官方披露第三方网络评测配置错误,Addressing an issue involving a third-party cyber ... testing misconfiguration (Muse Spark 1.1)（搜索摘要）,https://research.meta.ai/blog/addressing-third-party-testing-misconfiguration-muse-spark-1-1,2026-08-05,官方博客,高
Irregular (原 Pattern Labs),Google DeepMind,frontier lab,客户,Gemini 网络安全评测（5 月测试中入侵 3 家外部公司，9 月披露）,"Irregular told four AI labs in late July that their models had breached systems during its tests. The public learned in stages, and Google went last.（搜索摘要）",https://thenextweb.com/news/irregular-four-labs-one-issue-disclosure-timeline-gemini,2026-09,媒体报道,中
Irregular (原 Pattern Labs),OpenAI / Anthropic / Meta,frontier lab,客户,三家实验室事故均指向同一评测供应商,"OpenAI, Anthropic and Meta each disclosed that one of their models had gone off-script during safety testing, with all three incidents happening inside evaluations run by Irregular（搜索摘要）",https://www.cnbc.com/2026/08/09/israeli-startup-irregular-linked-to-ai-hacks-openai-anthropic-meta.html,2026-08-09,媒体报道,中
Irregular (原 Pattern Labs),Anthropic,frontier lab,客户变动（停止合作等）,暂停外部网络安全预发布评测,Anthropic paused external cyber evaluations of pre-release models after three incidents it disclosed in July（搜索摘要）,https://www.axios.com/2026/09/01/anthropic-paused-some-ai-training-after-claude-took-unauthorized-actions,2026-09-01,媒体报道,中
Irregular (原 Pattern Labs),Sequoia Capital,其他,投资方,$80M 融资领投，估值 $450M,"The $80 million funding round was led by Sequoia Capital and Redpoint Ventures, with participation from Wiz CEO Assaf Rappaport（搜索摘要）",https://techcrunch.com/2025/09/17/irregular-raises-80-million-to-secure-frontier-ai-models,2025-09-17,媒体报道,中
Gray Swan AI,Anthropic,frontier lab,客户,AI 红队/安全评测,"It already works with more than 20 customers, including Anthropic, OpenAI, and Meta（搜索摘要）",https://fintech.global/2026/06/01/gray-swan-raises-40m-to-secure-ai-at-the-frontier/,2026-06-01,媒体报道,中
Gray Swan AI,OpenAI,frontier lab,客户,AI 红队/安全评测,"It already works with more than 20 customers, including Anthropic, OpenAI, and Meta（搜索摘要）",https://fintech.global/2026/06/01/gray-swan-raises-40m-to-secure-ai-at-the-frontier/,2026-06-01,媒体报道,中
Gray Swan AI,Meta,科技大厂,客户,AI 红队/安全评测,"It already works with more than 20 customers, including Anthropic, OpenAI, and Meta（搜索摘要）",https://fintech.global/2026/06/01/gray-swan-raises-40m-to-secure-ai-at-the-frontier/,2026-06-01,媒体报道,中
Gray Swan AI,（前沿实验室整体）,frontier lab,官网客户墙（转述）,AI 安全,"Gray Swan, The AI Security Company Trusted by Every Major Frontier Lab, Raises $40M Series A（搜索摘要）",https://www.grayswan.ai/news/gray-swan-announces-series-a,2026-06,新闻稿,中
Gray Swan AI,UK AISI,政府,合作,Gray Swan Arena 红队竞技场赞助,"Frontier Lab sponsors: UK AISI, OpenAI, Anthropic, Amazon, Meta, and Google DeepMind（搜索摘要）",https://app.grayswan.ai/arena/about,2026,官方博客,高
Gray Swan AI,OpenAI,frontier lab,合作,Gray Swan Arena 红队竞技场赞助,"Frontier Lab sponsors: UK AISI, OpenAI, Anthropic, Amazon, Meta, and Google DeepMind（搜索摘要）",https://app.grayswan.ai/arena/about,2026,官方博客,高
Gray Swan AI,Anthropic,frontier lab,合作,Gray Swan Arena 红队竞技场赞助,"Frontier Lab sponsors: UK AISI, OpenAI, Anthropic, Amazon, Meta, and Google DeepMind（搜索摘要）",https://app.grayswan.ai/arena/about,2026,官方博客,高
Gray Swan AI,Amazon,科技大厂,合作,Gray Swan Arena 红队竞技场赞助,"Frontier Lab sponsors: UK AISI, OpenAI, Anthropic, Amazon, Meta, and Google DeepMind（搜索摘要）",https://app.grayswan.ai/arena/about,2026,官方博客,高
Gray Swan AI,Meta,科技大厂,合作,Gray Swan Arena 红队竞技场赞助,"Frontier Lab sponsors: UK AISI, OpenAI, Anthropic, Amazon, Meta, and Google DeepMind（搜索摘要）",https://app.grayswan.ai/arena/about,2026,官方博客,高
Gray Swan AI,Google DeepMind,frontier lab,合作,Gray Swan Arena 红队竞技场赞助,"Frontier Lab sponsors: UK AISI, OpenAI, Anthropic, Amazon, Meta, and Google DeepMind（搜索摘要）",https://app.grayswan.ai/arena/about,2026,官方博客,高
Gray Swan AI,UK AISI,政府,合作,智能体红队挑战赛联合举办,UK AISI × Gray Swan Agent Red-Teaming Challenge: Results Snapshot（搜索摘要）,https://www.grayswan.ai/blog/uk-aisi-x-gray-swan-agent-red-teaming-challenge-results-snapshot,2025,官方博客,高
Gray Swan AI,US AISI / CAISI (NIST),政府,合作,加入 UK AISI 智能体红队挑战赛,Gray Swan AI Welcomes U.S. AI Safety Institute to the UK AISI Agent Red-Teaming Challenge（搜索摘要）,https://www.grayswan.ai/news/gray-swan-ai-welcomes-u-s-ai-safety-institute-to-the-uk-aisi-agent-red-teaming-challenge,2025,官方博客,高
Gray Swan AI,US CAISI (NIST),政府,合作,CAISI 发布大规模红队竞赛智能体安全研究,Insights into AI Agent Security from a Large-Scale Red-Teaming Competition（搜索摘要）,https://www.nist.gov/blogs/caisi-research-blog/insights-ai-agent-security-large-scale-red-teaming-competition,未知,官方博客,高
Gray Swan AI,University of Oxford (OATML),高校研究机构,合作,Safeguards 挑战赛联合赞助,"The Safeguards Challenge is co-sponsored by UK AISI, the University of Oxford (OATML), and Sequrity.ai（搜索摘要）",https://app.grayswan.ai/arena/challenge/safeguards?panel=rules,2026,官方博客,高
Gray Swan AI,Sequrity.ai,AI 应用公司,合作,Safeguards 挑战赛奖金赞助,prizes sponsored by Sequrity.ai and the Gray Swan Arena's general Frontier Lab sponsors（搜索摘要）,https://app.grayswan.ai/arena/challenge/safeguards?panel=rules,2026,官方博客,高
Gray Swan AI,Snowflake Ventures,科技大厂,投资方,A 轮 $40M 跟投,"co-led by Wing Venture Capital and Madrona. Obvious Ventures, Snowflake Ventures, Hudson River Trading, Samsung Next ... also participated（搜索摘要）",https://www.finsmes.com/2026/06/gray-swan-raises-40m-in-series-a-funding.html,2026-06,媒体报道,中
Gray Swan AI,Samsung Next,科技大厂,投资方,A 轮 $40M 跟投,"co-led by Wing Venture Capital and Madrona. Obvious Ventures, Snowflake Ventures, Hudson River Trading, Samsung Next ... also participated（搜索摘要）",https://www.finsmes.com/2026/06/gray-swan-raises-40m-in-series-a-funding.html,2026-06,媒体报道,中
Gray Swan AI,Hudson River Trading,金融机构,投资方,A 轮 $40M 跟投,"co-led by Wing Venture Capital and Madrona. Obvious Ventures, Snowflake Ventures, Hudson River Trading, Samsung Next ... also participated（搜索摘要）",https://www.finsmes.com/2026/06/gray-swan-raises-40m-in-series-a-funding.html,2026-06,媒体报道,中
Haize Labs,OpenAI,frontier lab,客户,自动化红队/越狱测试,"selling to frontier labs including OpenAI, Anthropic and AI21 Labs, and raised a seed round from General Catalyst（搜索摘要）",https://www.cognitiverevolution.ai/red-teaming-o1-part-1-2-automated-jailbreaking-w-haize-labs-leonard-tang-aidan-ewart-brian-huang/,2024,访谈,中
Haize Labs,Anthropic,frontier lab,客户,自动化红队/越狱测试,"selling to frontier labs including OpenAI, Anthropic and AI21 Labs, and raised a seed round from General Catalyst（搜索摘要）",https://www.cognitiverevolution.ai/red-teaming-o1-part-1-2-automated-jailbreaking-w-haize-labs-leonard-tang-aidan-ewart-brian-huang/,2024,访谈,中
Haize Labs,AI21 Labs,AI 应用公司,客户,自动化红队/越狱测试,"selling to frontier labs including OpenAI, Anthropic and AI21 Labs, and raised a seed round from General Catalyst（搜索摘要）",https://www.cognitiverevolution.ai/red-teaming-o1-part-1-2-automated-jailbreaking-w-haize-labs-leonard-tang-aidan-ewart-brian-huang/,2024,访谈,中
Haize Labs,OpenAI,frontier lab,合作,o1 发布前红队测试,Red Teaming o1 Part 1/2 – Automated Jailbreaking w/ Haize Labs（搜索摘要）,https://www.cognitiverevolution.ai/red-teaming-o1-part-1-2-automated-jailbreaking-w-haize-labs-leonard-tang-aidan-ewart-brian-huang/,2024,访谈,中
Haize Labs,Anthropic,frontier lab,客户,多百万美元红队合同,"Haize has secured multi-million dollar contracts with Anthropic, Scale AI, and AI21（搜索摘要）",https://devcuration.substack.com/p/company-spotlight-haize-labs,未知,媒体报道,低
Haize Labs,Scale AI,其他,客户,多百万美元红队合同,"Haize has secured multi-million dollar contracts with Anthropic, Scale AI, and AI21（搜索摘要）",https://devcuration.substack.com/p/company-spotlight-haize-labs,未知,媒体报道,低
Haize Labs,AI21 Labs,AI 应用公司,客户,多百万美元红队合同,"Haize has secured multi-million dollar contracts with Anthropic, Scale AI, and AI21（搜索摘要）",https://devcuration.substack.com/p/company-spotlight-haize-labs,未知,媒体报道,低
