供应商,客户或合作方,客户类型,关系类型,工作内容或领域,原文证据,来源链接,来源日期,来源类型,置信度
龙猫数据,KIP中国（领投）,其他,投资方,Pre-B轮3300万元,获3300万元Pre-B轮融资，KIP中国领投,https://m.pedaily.cn/news/451946,未核（早于2024）,融资稿/搜索摘要,低
曼孚科技 MindFlow,阿里巴巴/百度/字节跳动/网易,科技大厂,官网客户墙（转述）,CV/语音/NLP数据标注（SEED平台）,服务的客户涵盖阿里巴巴、百度、字节跳动、网易等科技企业,https://www.pencilnews.cn/p/38791.html,2020前后,媒体报道（铅笔道，搜索摘要）,低
曼孚科技 MindFlow,阿里巴巴、字节跳动、百度、科大讯飞、旷视、好未来,科技大厂,客户,自动驾驶/安防/人脸等数据标注,主要客户…包括阿里巴巴、字节跳动、百度、科大讯飞、旷视、好未来等,https://www.mindflow.com.cn/NewsStd_858.html,2022-07,官网融资稿/搜索摘要,低
曼孚科技 MindFlow,头部大模型公司（未具名）,国内大模型公司,客户,大模型数据,国内用户包括主机厂…一线科技公司以及头部大模型公司等,http://www.keji.wang/11662.html,2025-07,融资稿/搜索摘要,中
曼孚科技 MindFlow,嘉远资本,其他,投资方,B+++轮近亿元,完成近亿元B+++轮融资，本轮投资方为嘉远资本,https://www.mindflow.com.cn/NewsStd_1174.html,2025-07,官网融资稿,高
曼孚科技 MindFlow,安朴资本,其他,投资方,B轮数千万元,曼孚科技完成数千万元B轮融资，安朴资本投资,https://startup.aliyun.com/info/1066147.html,2023-10,融资稿/搜索摘要,中
曼孚科技 MindFlow,凯复资本,其他,投资方,Pre-B轮5000万元,完成5000万元Pre-B轮融资，凯复资本及公司管理团队投资,https://m.cyzone.cn/article/713967.html,2022-07,融资稿/搜索摘要,中
UniPat AI,阿里巴巴,科技大厂,投资方,领投3亿美元融资，估值25亿美元（谈判中）,阿里巴巴据悉领投AI初创UniPat 估值25亿美元,https://news.qq.com/rain/a/20260910A075JF00,2026-09-10,媒体（搜索摘要）,中
UniPat AI,腾讯,科技大厂,投资方,参投,Tencent and existing investors like Sequoia China are also participating,https://news.qq.com/rain/a/20260910A0AI5600,2026-09-10,媒体（搜索摘要）,中
UniPat AI,字节跳动 Seed（Seed2.0）,国内大模型公司,合作,模型发布采用其 BabyVision 基准（基准被采用，非付费客户关系）：BabyVision 基准被 Seed2.0 模型卡采用（基准采纳，非付费关系）,"BabyVision…adopted by…Seed2.0, Qwen3.5, and Kimi K2.5 in their evaluation systems",https://arxiv.org/pdf/2607.00248,2026-07,论文/模型卡（搜索摘要）,中
UniPat AI,阿里 通义 Qwen3.5,国内大模型公司,合作,模型发布采用其 BabyVision 基准（基准被采用，非付费客户关系）：BabyVision 被 Qwen3.5 模型卡报告（基准采纳）,Qwen3.5-397B achieved a BabyVision score of 43.3,https://huggingface.co/Qwen/Qwen3.5-397B-A17B,2026,模型卡（搜索摘要）,中
UniPat AI,月之暗面 Kimi K2.5,国内大模型公司,合作,模型发布采用其 BabyVision 基准（基准被采用，非付费客户关系）：BabyVision 被纳入 Kimi K2.5 评测（媒体称；GitHub README 未见，待核）,"has been adopted by…Seed2.0, Qwen3.5, and Kimi K2.5",https://eu.36kr.com/en/p/3997143103311749,2026-09,媒体（搜索摘要）,低
UniPat AI,红杉中国 xbench,其他,共建基准,BabyVision 由 xbench 与 UniPat 团队及多家模型公司研究者共建,BabyVision was developed by Sequoia Capital China's xbench in collaboration with UniPat AI team,https://finance.sina.cn/stock/jdts/2026-08-16/detail-ininnkfv8014751.d.html,2026-08-16,媒体（搜索摘要）,中
星尘数据 Stardust,华为云,科技大厂,合作,智驾数据标注,星尘数据与华为云达成战略合作，双方将围绕智驾数据展开深度合作,https://blog.csdn.net/stardust_ai/article/details/131858898,2023-07,官方博客,低
星尘数据 Stardust,百度、小米、京东,科技大厂,客户,数据标注,星尘数据的服务客户包括百度、小米、京东等,https://www.pencilnews.cn/p/19222.html,未核（早于2024）,媒体报道/搜索摘要,低
星尘数据 Stardust,华为云,科技大厂,合作,智驾数据；ModelArts标注平台合作伙伴,与华为云达成战略合作，双方将围绕智驾数据展开深度合作,https://blog.csdn.net/Stardust_ai/article/details/131858898,2023-07,官方博客/搜索摘要,中
星尘数据 Stardust,华为云盘古大模型生态,科技大厂,合作,大模型生态伙伴,受邀参加盘古大模型发布会，与华为云共同构建企业AI生态,https://blog.csdn.net/stardust_ai/article/details/131665553,2023-07,官方博客/搜索摘要,低
星尘数据 Stardust,华映资本（领投）、厚天资本、瑞夏资本,其他,投资方,A轮5000万元,完成5000万元A轮融资，华映资本领投,https://finance.sina.cn/tech/2023-01-04/detail-imxyzfyi9043456.d.html,2023-01-04,融资稿/搜索摘要,中
整数智能 MolarData,拓维信息,企业,合作,搭载DeepSeek的智能数据标注一体机,整数智能x拓维信息：联合首发搭载DeepSeek的智能数据标注一体机,https://www.molardata.com/article/DeepSeek,2025,官网新闻,中
整数智能 MolarData,峰瑞资本（领投）、藕舫天使,其他,投资方,A轮数千万元,完成数千万元A轮融资，由峰瑞资本领投，老股东藕舫天使跟投,https://36kr.com/p/2902815664806528,2024-08-12,融资稿,高
整数智能 MolarData,上海库帕思科技,企业,合作,共建语料生态产业链,整数智能与上海库帕思科技签订协议，合作共建语料生态产业链,https://www.molardata.com/article/kupasi,未核,官网新闻标题/搜索摘要,中
整数智能 MolarData,头部车企与智能驾驶算法客户（未具名）,企业,客户,4D标注，累计交付超100万公里,已与多家头部车企与智能驾驶算法客户达成深度合作,https://36kr.com/p/2902815664806528,2024-08-12,融资稿/搜索摘要,中
景联文科技,华为数据存储,科技大厂,合作,AI数据湖数据工程联合解决方案,2025年华为中国合作伙伴大会上，华为携手景联文科技发布面向AI数据湖的数据工程联合解决方案,https://www.sohu.com/a/969189528_121696146,2025,媒体软文/搜索摘要,中
景联文科技,头部手机厂商和大模型公司（未具名）,国内大模型公司,客户,AI训练数据,已经成为国内众多头部手机厂商和大模型公司的核心AI数据服务供应商,https://news.qq.com/rain/a/20250528A03YF900,2025-05-28,融资稿(36氪首发),中
景联文科技,杭州金投集团旗下基金,政府,投资方,Pre-A轮数千万元,完成数千万元Pre-A轮融资，投资方为杭州金投集团旗下基金,https://www.jiemian.com/article/12836464.html,2025-05-28,融资稿,高
景联文科技,约60家大模型公司（未具名）,国内大模型公司,客户,K12-高教题库（3亿道题）,我们有3亿道题，至少60家大模型要买,https://news.qq.com/rain/a/20230908A060EN00,2023-09-08,媒体专访,低
博登智能 Boden AI,阿里云,科技大厂,合作,升级AI数据标注服务,阿里云携手博登智能，升级AI数据标注服务,https://finance.sina.com.cn/tech/roll/2025-05-20/doc-inexfenz6996664.shtml,2025-05-20,媒体报道,中
博登智能 Boden AI,多家大模型企业（未具名）,国内大模型公司,客户,真实世界数据治理、跨模态对齐,在大模型领域…已与多家大模型企业达成深度合作,https://startup.aliyun.com/info/1093634.html,2025-06,融资稿/搜索摘要,中
博登智能 Boden AI,国和投资（上海国际集团）,政府,投资方,A轮亿元,完成亿元A轮融资，由…国和投资进行独家投资,https://finance.sina.com.cn/jjxw/2025-06-10/doc-inezpuqn5913559.shtml,2025-06-10,融资稿,高
博登智能 Boden AI,鼎晖百孚、清新资本、鲁信创投、深产投,其他,投资方,A+/A++轮数亿元,本轮融资由鼎晖百孚、清新资本、鲁信创投、深产投等多家知名机构联合投资,https://finance.sina.com.cn/tech/roll/2026-06-02/doc-inhzyxft1727801.shtml,2026-06-02,融资稿,高
库帕思 Kupas（上海语料公司）,上海电信,企业,合作,AI+数据语料融合应用、垂类智能体,上海电信与库帕思共同签署战略合作协议，聚焦人工智能技术与数据语料融合应用,https://news.qq.com/rain/a/20250428A09H2U00,2025-04-28,媒体报道（腾讯新闻）,中
库帕思 Kupas（上海语料公司）,上海智元新创（智元机器人）,垂直 AI,合作,具身智能行业语料库构建、标准共建,库帕思与上海智元新创技术有限公司签署战略合作协议…行业语料库构建,https://finance.sina.com.cn/roll/2025-03-05/doc-inenqtkr1902664.shtml,2025-03-05,媒体报道（新浪财经，搜索摘要）,中
库帕思 Kupas（上海语料公司）,整数智能,其他,合作,共建语料生态产业链,整数智能与上海库帕思科技签订协议，合作共建语料生态产业链,https://www.molardata.com/article/kupasi,未知,官网新闻,中
热热数据（汇洲智能 002122）,字节跳动,科技大厂,客户,数据采集与标注（EnableAI平台）,EnableAI为客户提供AI应用开发全生命周期的数据服务，客户包括字节,https://finance.sina.com.cn/stock/relnews/cn/2025-01-21/doc-ineftmqx8608154.shtml,2025-01-21,媒体报道（新浪财经，搜索摘要）,中
热热数据（汇洲智能 002122）,小红书,AI 应用公司,客户,内容审核业务,内容审核业务实现同比增长，其中来自小红书的收入新增明显,https://finance.sina.com.cn/stock/relnews/cn/2025-01-21/doc-ineftmqx8608154.shtml,2025-01-21,媒体报道（新浪财经，搜索摘要）,中
热热数据（汇洲智能 002122）,互联网头部企业（未具名）,科技大厂,客户变动（停止合作等）,公司澄清：数据标注服务营收贡献很小（“字节第一大供应商”系传言）,控股子公司热热数据为部分互联网头部企业提供数据采集和标注服务，但该服务对公司营收贡献很小,https://finance.eastmoney.com/a/202601213625461723.html,2026-01-21,媒体报道（引公司互动回复）,中
倍赛 BasicFinder,中国科学院、京东、商汤、科大讯飞、腾讯,科技大厂,官网客户墙（转述）,数据采集标注,已服务过中国科学院、京东、商汤、科大讯飞、腾讯等数百家知名企业及机构,https://www.basicfinder.com/AboutUs/company/,未核,官网/搜索摘要,低
倍赛 BasicFinder,东方嘉富（领投）,其他,投资方,B轮,完成B轮融资，由东方嘉富领投,https://www.qbitai.com/2021/08/28121.html,2021-08,融资稿,低
倍赛 BasicFinder,五岳资本、TalkingData,其他,投资方,A轮数千万元,A轮融资，由五岳资本和Talkingdata投资,https://m.newseed.cn/news/1355191,未核（早于2024）,融资信息/搜索摘要,低
智能知识（一面千识）,头部大模型公司（未具名）,国内大模型公司,客户,专家数据：Coding、Enterprise Office、Agentic Tool Use,已获得头部大模型公司订单，完成初步PMF,https://zhuanlan.zhihu.com/p/2044128857192714401,2026-06,融资通稿（搜索摘要）,中
智能知识（一面千识）,锦秋基金、耀途资本,其他,投资方,天使轮,完成天使轮融资，锦秋基金、耀途资本联合投资,https://human-intelligence.xpertiise.com/blog/series-a-financing-announcement/,2026-06,官网博客（搜索摘要）,高
智能知识（一面千识）,五源资本、奇绩创坛,其他,投资方,种子轮,种子轮获得五源资本和奇绩创坛投资,https://news.qq.com/rain/a/20260608A079S700,2026-06-08,投资方新闻（搜索摘要）,中
司南 OpenCompass（上海AI Lab）,Meta、阿里巴巴、腾讯、百度等30余家,科技大厂,合作,采用司南评测体系开展研发,已有包括Meta、阿里巴巴、腾讯、百度等30余家国内外企业和科研机构采用“司南”,https://www.shlab.org.cn/news/5443858,2024-01,官网新闻（搜索摘要）,低
司南 OpenCompass（上海AI Lab）,东方财富,金融机构,共建基准,OpenFinData 金融评测集,与东方财富等行业伙伴共同推出…OpenFinData,https://www.shlab.org.cn/news/5443858,2024-01,官网新闻（搜索摘要）,低
司南 OpenCompass（上海AI Lab）,腾讯朱雀实验室、腾讯科恩实验室,科技大厂,共建基准,SecBench 网络安全评测,与腾讯朱雀实验室、腾讯安全科恩实验室…共同打造…SecBench,https://www.shlab.org.cn/news/5443858,2024,官网新闻（搜索摘要）,低
澳鹏中国 Appen China,未具名AI科技厂商,AI 应用公司,客户,图文大模型：超50亿对图文对描述数据,为某AI科技厂商提供图像文本描述数据服务，提供高质量图文对超过50亿对,https://tech.chinadaily.com.cn/a/202503/13/WS67d2a07aa310510f19eeb60f.html,2025-03-13,新闻稿（中国日报网）,中
澳鹏中国 Appen China,大模型AI企业（未具名）,国内大模型公司,客户,大模型/AIGC数据，业务增长526%,几乎所有AI龙头，特别是大模型AI企业都成为了澳鹏的客户,https://tech.chinadaily.com.cn/a/202503/13/WS67d2a07aa310510f19eeb60f.html,2025-03-13,媒体报道/搜索摘要,中
百度智能云数据众包,百度文心一言（内部）,国内大模型公司,客户,海口大模型数据标注基地为文心一言做RLHF/标注,实探百度智能云海口数据标注基地，揭秘让文心一言变聪明的幕后功臣,https://m.c114.com.cn/w5339-1241137.html,2023-08,媒体报道（C114）,低
百度智能云数据众包,清华大学,高校研究机构,共建基准,十亿像素级视频数据集PANDA,百度智能云数据众包与清华大学合作推进全球首个十亿像素级视频数据集PANDA的建设,https://cloud.baidu.com/solution/aidataservice/colleciton-annotation.html,未知,官网（搜索摘要）,低
深圳数据交易所,北京瑞莱智慧科技有限公司,AI 应用公司,客户,语料数据场内交易首单（买方；卖方为哈工大深圳）,成功链接哈尔滨工业大学（深圳）与北京瑞莱智慧…实现全国首个语言语料数据实质性场内交易闭环,https://www.sznews.com/news/content/2023-11/27/content_30612002.htm,2023-11-27,媒体报道（深圳新闻网）,低
深圳数据交易所,华为云/中国信通院,科技大厂,合作,可信数据空间创新实验室：大模型语料合规流通,联合中国信通院、华为云等升级可信数据空间创新实验室，打造大模型语料安全合规流通新路径,https://www.ygacity.com/tech/20231124/11616.html,2023-11-24,媒体报道,低
北京国际大数据交易所（北京数据集团）,中国知网/中文在线/中汽智联/中国搜索等36家,企业,合作,首批大模型高质量训练数据集供给方（数商）,联合北科院…中国知网、中汽智联、北方健康、中文在线、中国搜索、牡丹集团等36家机构及企业提供大模型语料,http://bj.people.com.cn/n2/2024/0704/c14540-40901693.html,2024-07-04,媒体报道（人民网，搜索摘要）,低
北京国际大数据交易所（北京数据集团）,中国移动北京/北京电信/北京联通/工行北京分行等,企业,合作,北京数据集团揭牌时签署战略合作,北京数据集团与中国移动北京、中国电信北京分公司、中国联通北京分公司…工商银行北京分行等签署战略合作,https://peking.bjd.com.cn/content/s68c2dd24e4b02424b0c012fa.html,2025-09,媒体报道（北京日报，搜索摘要）,低
希尔贝壳 AISHELL,阿里、腾讯、京东、联想、百度,科技大厂,客户,语音数据采标,希尔贝壳的客户包括阿里、腾讯、京东、联想、百度等,https://www.leiphone.com/category/industrynews/bXNAQjBHT9qquZzg.html,未核（早于2024）,媒体报道/搜索摘要,低
希尔贝壳 AISHELL,西北工业大学音频语音与语言处理研究组,高校研究机构,合作,联合实验室（智能语音与多模态数据）,2019年与西北工业大学音频语音与语言处理研究组联合成立…实验室,https://www.leiphone.com/category/industrynews/bXNAQjBHT9qquZzg.html,2019,媒体报道/搜索摘要,低
Copula Lab（上海科谱朗智）,前沿模型团队（未具名）,frontier lab,官网客户墙（转述）,专家工作流 SFT 数据、RL 环境,The teams building frontier models come to them for data and environments,https://www.copulalab.com/,2026,官网（搜索摘要）,低
智源 FlagEval,北京大学,高校研究机构,共建基准,HalluDial 幻觉评测集,与北京大学共建的HalluDial幻觉评测集,https://hub.baai.ac.cn/view/42023,2024-12,官方社区（搜索摘要）,中
智源 FlagEval,北京师范大学,高校研究机构,共建基准,CMMU 多模态评测集,与北师大共建的CMMU多模态评测集,https://hub.baai.ac.cn/view/42023,2024-12,官方社区（搜索摘要）,中
SuperCLUE（CLUE）,160+ 中大型企业（未具名）,企业,客户,基于 SuperCLUE-RAG 体系的 POC 验证与落地,已服务160+中大型企业完成大模型应用POC验证与落地,https://www.53ai.com/news/qianyanjishu/265.html,2024,行业媒体（搜索摘要）,低
xbench（红杉中国）,多家头部猎头公司（未具名）,企业,共建基准,招聘领域 profession-aligned 评测,与多家头部猎头公司合作分析专家工作任务,https://www.hongshan.com/article/%E4%BB%8A%E5%A4%A9%EF%BC%8C%E6%88%91%E4%BB%AC%E6%8E%A8%E5%87%BAxbench/,2025-05-26,官网（搜索摘要）,中
xbench（红杉中国）,头部营销公司（未具名）,企业,共建基准,营销领域评测：50 个真实推广需求案例,"collaborated with leading marketing companies, collecting 50 real promotion requirement cases",https://www.qbitai.com/2025/05/288023.html,2025-05,媒体（搜索摘要）,中
京东众智（京东云）,京东（言犀/ViTAE大模型，内部）,科技大厂,客户,电商商品内容生成、智能仓储等“标-训-推”一体化,京东云自研了众智标注平台与言犀、ViTAE大模型，构建“标-训-推”一体化数据处理模式,https://www.nda.gov.cn/sjj/zhuanti/sjbz/0513/20250513163322036528711_pc.html,2025-05-13,政府案例（国家数据局数据标注优秀案例）,高
上海数据交易所,上海人工智能实验室（中国大模型语料数据联盟）,高校研究机构,合作,大模型语料数据联盟成员、语料专区,上海数据交易所等9家新成员单位加入“中国大模型语料数据联盟”,https://www.shlab.org.cn/news/5443485,2023-09,官网新闻,低
云测数据 Testin Data,百度AI市场,科技大厂,合作,数据标注服务上架百度AI市场（渠道）,Testin人工智能数据标注_市场报价 - 百度AI市场,https://aim.baidu.com/product/1e83127d-ed6c-4697-8403-bdde8e2e5b6c,未核,平台页面标题/搜索摘要,低
AGI-Eval（美团等发起）,上海交通大学,高校研究机构,共建基准,CoreCodeBench 工程级代码评测,美团M17团队与上海交大联合发布…CoreCodeBench,https://tech.meituan.com/2025/07/17/meituan-m17-oibench-corecodebench.html,2025-07-17,官方技术博客（搜索摘要）,高
字节跳动 Xpert（内部专家平台）,字节跳动 Seed/豆包,科技大厂,客户,内部自建专家/众包平台，为本公司模型供数：自建专家标注/评测社区，8万+专家，时薪200–500元（竞品/买方自建）,"汇聚各领域顶尖专家…超过80,000名专家加入",https://xpert.bytedance.com/,2025-2026,官网（搜索摘要）,中
阿里 晓天睿士（内部专家平台）,阿里巴巴（通义/千问）,科技大厂,客户,内部自建专家/众包平台，为本公司模型供数：自建专家社区：影视、法律、金融、通用指令专家；最高时薪约1000元,晓天睿士专家社区…提供高质量的专家数据,https://www.siriser.com/siriser/home,2026,官网（搜索摘要）,中
腾讯 AI Expert（内部专家平台）,腾讯（混元）,科技大厂,客户,内部自建专家/众包平台，为本公司模型供数：自建 AI 专家社区汇聚垂直领域人才,腾讯拥有AI Expert平台，通过组建AI专家社区汇聚垂直领域人才,https://finance.sina.com.cn/tech/roll/2025-12-16/doc-inhaxefx3811644.shtml,2025-12-16,媒体（搜索摘要）,低
百度众测（内部众包/专家）,百度智能云 千帆,科技大厂,客户,内部自建专家/众包平台，为本公司模型供数：SFT、RM、模型评估标注；多领域专家资源库（计算机/法律/医疗）,可为客户…完成包括SFT、RM、模型评估等各类大模型数据标注任务,https://cloud.baidu.com/doc/qianfan/s/Mmh4su9hk,2025,官方文档（搜索摘要）,中
